participant,age,handedness,gender,Gender,Emotion,key_resp.rt,key_resp.corr
P05,22,Right,Female,Female,Neutral,0.5921207000501454,1.0
P05,22,Right,Female,Male,Happy,1.7230346000287682,1.0
P05,22,Right,Female,Male,Happy,0.9211868999991566,1.0
P05,22,Right,Female,Female,Happy,1.0591773999622092,1.0
P05,22,Right,Female,Female,Angry,1.1521492000902072,1.0
P05,22,Right,Female,Female,Happy,0.8585793999955058,1.0
P05,22,Right,Female,Male,Neutral,1.2772090999642387,1.0
P05,22,Right,Female,Male,Happy,0.7441437999950722,1.0
P05,22,Right,Female,Male,Happy,0.712720499956049,1.0
P05,22,Right,Female,Female,Angry,0.5799754000036046,1.0
P05,22,Right,Female,Female,Happy,0.6496524999383837,1.0
P05,22,Right,Female,Female,Angry,0.7309391999151558,1.0
P05,22,Right,Female,Male,Angry,0.6207829000195488,1.0
P05,22,Right,Female,Female,Neutral,0.6309171000029892,1.0
P05,22,Right,Female,Male,Happy,0.641022099996917,1.0
P05,22,Right,Female,Female,Neutral,0.6945499000139534,1.0
P05,22,Right,Female,Female,Happy,0.6134229999734089,1.0
P05,22,Right,Female,Female,Happy,0.5895189000293612,1.0
P05,22,Right,Female,Female,Neutral,0.5420288000022992,1.0
P05,22,Right,Female,Male,Happy,0.6247927999356762,1.0
P05,22,Right,Female,Female,Neutral,0.9055142999859528,1.0
P05,22,Right,Female,Female,Angry,1.8370865999022497,1.0
P05,22,Right,Female,Female,Neutral,0.5430167999584228,1.0
P05,22,Right,Female,Male,Neutral,0.5609908000333235,1.0
P05,22,Right,Female,Female,Neutral,0.9409453000407666,1.0
P05,22,Right,Female,Female,Happy,0.8600041999015957,1.0
P05,22,Right,Female,Male,Angry,0.4817897999892011,1.0
P05,22,Right,Female,Female,Angry,0.9756123999832198,1.0
P05,22,Right,Female,Male,Happy,0.7283519000047818,1.0
P05,22,Right,Female,Male,Neutral,0.6893906000768766,1.0
P05,22,Right,Female,Male,Neutral,0.5767320999875665,1.0
P05,22,Right,Female,Female,Neutral,0.5525777000002563,1.0
P06,24,Right,Male,Female,Neutral,1.369910900015384,1.0
P06,24,Right,Male,Female,Happy,1.2710972999921069,1.0
P06,24,Right,Male,Female,Happy,0.976185799925588,1.0
P06,24,Right,Male,Male,Angry,0.6241745000006631,1.0
P06,24,Right,Male,Female,Happy,0.5613099000183865,1.0
P06,24,Right,Male,Male,Angry,0.5272323999088258,1.0
P06,24,Right,Male,Male,Neutral,0.5388698000460863,1.0
P06,24,Right,Male,Female,Angry,0.81164249998983,0.0
P06,24,Right,Male,Female,Angry,0.551386300008744,1.0
P06,24,Right,Male,Female,Angry,0.9079153999919072,1.0
P06,24,Right,Male,Male,Angry,0.504676099983044,1.0
P06,24,Right,Male,Male,Happy,0.5859003999503329,1.0
P06,24,Right,Male,Male,Happy,0.5129416000563651,1.0
P06,24,Right,Male,Female,Neutral,0.5080489000538364,1.0
P06,24,Right,Male,Female,Neutral,0.6106995999580249,1.0
P06,24,Right,Male,Male,Neutral,0.6263620998943225,1.0
P06,24,Right,Male,Male,Angry,0.4779768999433145,1.0
P06,24,Right,Male,Female,Angry,0.5802621999755502,1.0
P06,24,Right,Male,Male,Neutral,0.5355045000324026,1.0
P06,24,Right,Male,Male,Neutral,0.8220624999376014,1.0
P06,24,Right,Male,Male,Angry,0.7493510999483988,1.0
P06,24,Right,Male,Female,Happy,0.7331078000133857,1.0
P06,24,Right,Male,Female,Angry,0.5712172000203282,1.0
P06,24,Right,Male,Male,Angry,0.6116737000411376,1.0
P06,24,Right,Male,Female,Happy,0.5830941000021994,1.0
P06,24,Right,Male,Female,Angry,0.5372424999950454,1.0
P06,24,Right,Male,Male,Angry,0.7230244999518618,1.0
P06,24,Right,Male,Male,Neutral,0.894121800083667,1.0
P06,24,Right,Male,Male,Happy,0.6197429000167176,1.0
P06,24,Right,Male,Male,Neutral,0.6448719000909477,1.0
P06,24,Right,Male,Female,Angry,0.7251567000057548,0.0
P06,24,Right,Male,Female,Happy,1.609020599978976,1.0
P06,24,Right,Male,Male,Neutral,0.5827645000535995,1.0
P06,24,Right,Male,Female,Neutral,1.1337894001044333,1.0
P06,24,Right,Male,Female,Angry,1.1406132000265643,0.0
P06,24,Right,Male,Female,Neutral,0.5993859999580309,1.0
P06,24,Right,Male,Male,Neutral,0.6908019999973476,1.0
P06,24,Right,Male,Female,Neutral,0.8857435999670997,1.0
P06,24,Right,Male,Female,Happy,1.0625354000367224,1.0
P06,24,Right,Male,Female,Angry,0.5854206000221893,1.0
P06,24,Right,Male,Male,Neutral,0.7898235999746248,1.0
P06,24,Right,Male,Female,Happy,1.8267348000081256,1.0
P06,24,Right,Male,Male,Happy,0.5848776999628171,1.0
P06,24,Right,Male,Male,Angry,0.6637104999972507,1.0
P06,24,Right,Male,Female,Neutral,0.7232112999772653,1.0
P06,24,Right,Male,Male,Happy,0.7007507999660447,1.0
P06,24,Right,Male,Male,Neutral,0.6805583999957889,1.0
P06,24,Right,Male,Male,Angry,0.6263359999284148,1.0
P06,24,Right,Male,Female,Happy,0.98000320000574,1.0
P06,24,Right,Male,Female,Neutral,1.1954017999814823,1.0
P06,24,Right,Male,Male,Angry,1.0098078000592068,1.0
P06,24,Right,Male,Male,Angry,0.9031201000325382,1.0
P06,24,Right,Male,Male,Happy,0.5830470999935642,1.0
P06,24,Right,Male,Female,Neutral,1.1668925000121817,1.0
P06,24,Right,Male,Female,Angry,2.546938499901444,1.0
P06,24,Right,Male,Male,Angry,1.0088027999736369,1.0
P06,24,Right,Male,Male,Neutral,0.7621178000699729,1.0
P06,24,Right,Male,Male,Happy,0.7083728000288829,1.0
P06,24,Right,Male,Male,Angry,1.0535258000018075,1.0
P06,24,Right,Male,Female,Happy,0.9081095999572426,1.0
P06,24,Right,Male,Male,Neutral,1.0126566000981256,1.0
P06,24,Right,Male,Female,Angry,0.8076778999529779,1.0
P06,24,Right,Male,Male,Happy,0.9515426000580192,1.0
P06,24,Right,Male,Female,Neutral,2.897314300062135,0.0
P06,24,Right,Male,Male,Happy,0.5495663000037894,1.0
P06,24,Right,Male,Female,Happy,1.028259600047022,1.0
P06,24,Right,Male,Male,Neutral,0.6578503000782803,1.0
P06,24,Right,Male,Male,Angry,0.6810539000434801,1.0
P06,24,Right,Male,Male,Neutral,0.6783789000473917,1.0
P06,24,Right,Male,Male,Neutral,0.6413777000270784,1.0
P06,24,Right,Male,Male,Happy,0.821517699980177,1.0
P06,24,Right,Male,Female,Happy,0.5728313999716192,1.0
P06,24,Right,Male,Male,Happy,0.8306104999501258,1.0
P06,24,Right,Male,Female,Neutral,2.139651700039394,1.0
P06,24,Right,Male,Male,Happy,1.0987323999870569,1.0
P06,24,Right,Male,Female,Angry,0.7908215000061318,0.0
P06,24,Right,Male,Male,Angry,1.1051841999869794,1.0
P06,24,Right,Male,Female,Neutral,0.7239172999979928,1.0
P06,24,Right,Male,Male,Happy,0.9396671999711544,1.0
P06,24,Right,Male,Male,Angry,0.6157983000157401,1.0
P06,24,Right,Male,Female,Angry,0.6302136000012979,1.0
P06,24,Right,Male,Female,Angry,1.2476791999069974,1.0
P06,24,Right,Male,Male,Angry,1.0204892000183463,1.0
P06,24,Right,Male,Female,Angry,0.7906930999597535,1.0
P06,24,Right,Male,Male,Neutral,0.619983599986881,1.0
P06,24,Right,Male,Female,Happy,0.7179270000196993,1.0
P06,24,Right,Male,Male,Angry,0.487838500062935,1.0
P06,24,Right,Male,Female,Happy,0.8588230999885127,1.0
P06,24,Right,Male,Female,Neutral,0.6799868000671268,1.0
P06,24,Right,Male,Male,Happy,1.374796699965373,1.0
P06,24,Right,Male,Male,Happy,0.5558820000151172,1.0
P06,24,Right,Male,Female,Happy,0.5777340000495315,1.0
P06,24,Right,Male,Female,Angry,0.7380866000894457,1.0
P06,24,Right,Male,Female,Happy,0.5150972000556067,1.0
P06,24,Right,Male,Male,Neutral,0.588042699964717,1.0
P06,24,Right,Male,Male,Happy,0.4647748999996111,1.0
P06,24,Right,Male,Male,Happy,0.5741066000191495,1.0
P06,24,Right,Male,Female,Angry,0.8172805000795051,1.0
P06,24,Right,Male,Female,Happy,0.686463600024581,1.0
P06,24,Right,Male,Female,Angry,0.683728399919346,1.0
P06,24,Right,Male,Male,Angry,0.4807743999408558,1.0
P06,24,Right,Male,Female,Neutral,0.7806116999126971,1.0
P06,24,Right,Male,Male,Happy,0.5941988000413403,1.0
P06,24,Right,Male,Female,Neutral,0.81320410000626,1.0
P06,24,Right,Male,Female,Happy,0.6811750000342727,1.0
P06,24,Right,Male,Female,Happy,0.9475759000051768,1.0
P06,24,Right,Male,Female,Neutral,0.5956902999896556,1.0
P06,24,Right,Male,Male,Happy,0.5435077999718487,1.0
P06,24,Right,Male,Female,Neutral,1.9977753000566736,1.0
P06,24,Right,Male,Female,Angry,0.744127600104548,1.0
P06,24,Right,Male,Female,Neutral,0.4794516999972984,1.0
P06,24,Right,Male,Male,Neutral,0.7535315999994054,1.0
P06,24,Right,Male,Female,Neutral,0.8975082000251859,1.0
P06,24,Right,Male,Female,Happy,0.6309248999459669,1.0
P06,24,Right,Male,Male,Angry,0.6865491999778897,1.0
P06,24,Right,Male,Female,Angry,0.7092397999949753,1.0
P06,24,Right,Male,Male,Happy,1.186903199995868,1.0
P06,24,Right,Male,Male,Neutral,0.6330359000712633,1.0
P06,24,Right,Male,Male,Neutral,0.580322099965997,1.0
P06,24,Right,Male,Female,Neutral,0.6580423000268638,1.0
P07,24,Right,Male,Female,Neutral,1.934490199899301,1.0
P07,24,Right,Male,Female,Happy,0.8921241000061855,1.0
P07,24,Right,Male,Female,Happy,0.6789739999221638,1.0
P07,24,Right,Male,Male,Angry,0.6948217999888584,1.0
P07,24,Right,Male,Female,Happy,0.6239116000942886,1.0
P07,24,Right,Male,Male,Angry,0.6658478999743238,1.0
P07,24,Right,Male,Male,Neutral,0.7628982000751421,1.0
P07,24,Right,Male,Female,Angry,0.7570342000108212,0.0
P07,24,Right,Male,Female,Angry,0.6964695000788197,1.0
P07,24,Right,Male,Female,Angry,0.7900010000448674,1.0
P07,24,Right,Male,Male,Angry,0.5666961000533774,1.0
P07,24,Right,Male,Male,Happy,0.9279390000738204,1.0
P07,24,Right,Male,Male,Happy,0.6050500000128523,1.0
P07,24,Right,Male,Female,Neutral,0.6080306000076234,1.0
P07,24,Right,Male,Female,Neutral,0.8377771000377834,1.0
P07,24,Right,Male,Male,Neutral,0.5858611000003293,1.0
P07,24,Right,Male,Male,Angry,0.5807671999791637,0.0
P07,24,Right,Male,Female,Angry,0.7895388000179082,1.0
P07,24,Right,Male,Male,Neutral,1.1365916999056935,1.0
P07,24,Right,Male,Male,Neutral,0.7038026000373065,0.0
P07,24,Right,Male,Male,Angry,0.812773699988611,1.0
P07,24,Right,Male,Female,Happy,0.7688628000905737,1.0
P07,24,Right,Male,Female,Angry,0.5372774000279605,1.0
P07,24,Right,Male,Male,Angry,0.6645416000392288,1.0
P07,24,Right,Male,Female,Happy,0.6180787000339478,1.0
P07,24,Right,Male,Female,Angry,1.1014657000778243,1.0
P07,24,Right,Male,Male,Angry,0.6041222999338061,0.0
P07,24,Right,Male,Male,Neutral,0.7834855999099091,0.0
P07,24,Right,Male,Male,Happy,0.5447759999660775,1.0
P07,24,Right,Male,Male,Neutral,0.6655732999788597,1.0
P07,24,Right,Male,Female,Angry,0.6722176999319345,1.0
P07,24,Right,Male,Female,Happy,0.9227535999380052,1.0
P07,24,Right,Male,Male,Neutral,0.7147259999765083,1.0
P07,24,Right,Male,Female,Neutral,0.9674554000375792,1.0
P07,24,Right,Male,Female,Angry,0.5619750000769272,1.0
P07,24,Right,Male,Female,Neutral,0.6248261000728235,1.0
P07,24,Right,Male,Male,Neutral,0.7972356000682339,1.0
P07,24,Right,Male,Female,Neutral,0.8141208000015467,1.0
P07,24,Right,Male,Female,Happy,0.6322230000514537,1.0
P07,24,Right,Male,Female,Angry,0.5754514000145718,1.0
P07,24,Right,Male,Male,Neutral,0.6048366000177339,1.0
P07,24,Right,Male,Female,Happy,1.1052250999491662,1.0
P07,24,Right,Male,Male,Happy,0.6398001000052318,1.0
P07,24,Right,Male,Male,Angry,1.0350474000442773,1.0
P07,24,Right,Male,Female,Neutral,0.5680372999049723,1.0
P07,24,Right,Male,Male,Happy,0.7916822000406682,1.0
P07,24,Right,Male,Male,Neutral,1.4691796000115571,0.0
P07,24,Right,Male,Male,Angry,0.5541076000081375,1.0
P07,24,Right,Male,Female,Happy,0.6711204999592155,1.0
P07,24,Right,Male,Female,Neutral,0.7548070999328047,1.0
P07,24,Right,Male,Male,Angry,1.447733600041829,1.0
P07,24,Right,Male,Male,Angry,0.9919321000343188,0.0
P07,24,Right,Male,Male,Happy,0.5778863000450656,1.0
P07,24,Right,Male,Female,Neutral,0.5881984999869019,1.0
P07,24,Right,Male,Female,Angry,0.5667301999637857,1.0
P07,24,Right,Male,Male,Angry,0.7164215000811964,1.0
P07,24,Right,Male,Male,Neutral,0.6246561000589281,1.0
P07,24,Right,Male,Male,Happy,0.5463948000688106,1.0
P07,24,Right,Male,Male,Angry,0.4528829000191763,1.0
P07,24,Right,Male,Female,Happy,0.5462806000141427,1.0
P07,24,Right,Male,Male,Neutral,0.8519925998989493,1.0
P07,24,Right,Male,Female,Angry,0.6769138999516144,1.0
P07,24,Right,Male,Male,Happy,0.7283380998997018,1.0
P07,24,Right,Male,Female,Neutral,0.7240951999556273,1.0
P07,24,Right,Male,Male,Happy,0.6148002999834716,1.0
P07,24,Right,Male,Female,Happy,0.6948086000047624,1.0
P07,24,Right,Male,Male,Neutral,0.698969200020656,1.0
P07,24,Right,Male,Male,Angry,0.7982004000805318,1.0
P07,24,Right,Male,Male,Neutral,0.6813948999624699,1.0
P07,24,Right,Male,Male,Neutral,0.9042824000352994,1.0
P07,24,Right,Male,Male,Happy,1.3963300000177696,0.0
P07,24,Right,Male,Female,Happy,1.0897126999916509,1.0
P07,24,Right,Male,Male,Happy,0.6028021000092849,1.0
P07,24,Right,Male,Female,Neutral,0.7835941000375897,1.0
P07,24,Right,Male,Male,Happy,1.1333009999943895,1.0
P07,24,Right,Male,Female,Angry,1.362902699969709,0.0
P07,24,Right,Male,Male,Angry,1.0523610000964254,1.0
P07,24,Right,Male,Female,Neutral,0.576121799997054,1.0
P07,24,Right,Male,Male,Happy,1.7103800000622869,1.0
P07,24,Right,Male,Male,Angry,1.0110048999777064,1.0
P07,24,Right,Male,Female,Angry,0.6763027000706643,1.0
P07,24,Right,Male,Female,Angry,1.483312000054866,0.0
P07,24,Right,Male,Male,Angry,1.3945452000480143,1.0
P07,24,Right,Male,Female,Angry,2.4434970000293106,1.0
P07,24,Right,Male,Male,Neutral,2.3355904000345618,1.0
P07,24,Right,Male,Female,Happy,0.7097661000443622,1.0
P07,24,Right,Male,Male,Angry,0.8085889000212774,1.0
P07,24,Right,Male,Female,Happy,0.556233000010252,1.0
P07,24,Right,Male,Female,Neutral,1.0550645000766965,1.0
P07,24,Right,Male,Male,Happy,0.8722391999326646,1.0
P07,24,Right,Male,Male,Happy,1.164496699930169,1.0
P07,24,Right,Male,Female,Happy,2.1418370999163017,1.0
P07,24,Right,Male,Female,Angry,1.56172300002072,1.0
P07,24,Right,Male,Female,Happy,2.844547800021246,1.0
P07,24,Right,Male,Male,Neutral,0.43506950000301,0.0
P07,24,Right,Male,Male,Happy,0.944085199967958,1.0
P07,24,Right,Male,Male,Happy,1.2766822000266984,1.0
P07,24,Right,Male,Female,Angry,1.272357099922374,1.0
P07,24,Right,Male,Female,Happy,0.6951215999433771,1.0
P07,24,Right,Male,Female,Angry,1.480733299977146,1.0
P07,24,Right,Male,Male,Angry,0.6701813000254333,1.0
P07,24,Right,Male,Female,Neutral,1.381752800079994,1.0
P07,24,Right,Male,Male,Happy,0.7277029000688344,1.0
P07,24,Right,Male,Female,Neutral,0.6224448999855667,1.0
P07,24,Right,Male,Female,Happy,0.8363739000633359,1.0
P07,24,Right,Male,Female,Happy,1.051020700018853,1.0
P07,24,Right,Male,Female,Neutral,0.5437200999585912,1.0
P07,24,Right,Male,Male,Happy,0.6748507999582216,1.0
P07,24,Right,Male,Female,Neutral,1.424567100009881,1.0
P07,24,Right,Male,Female,Angry,1.1170762999681756,1.0
P07,24,Right,Male,Female,Neutral,0.8223430999787524,1.0
P07,24,Right,Male,Male,Neutral,1.062897800002247,1.0
P07,24,Right,Male,Female,Neutral,1.024249800015241,1.0
P07,24,Right,Male,Female,Happy,0.6332441000267863,1.0
P07,24,Right,Male,Male,Angry,0.6750053999712691,1.0
P07,24,Right,Male,Female,Angry,0.6352552000898868,1.0
P07,24,Right,Male,Male,Happy,0.794250899925828,1.0
P07,24,Right,Male,Male,Neutral,0.9565386000322178,1.0
P07,24,Right,Male,Male,Neutral,0.6439775999169797,1.0
P07,24,Right,Male,Female,Neutral,0.7164383999770507,1.0
P08,22,Right,Female,Female,Neutral,5.060575700132176,1.0
P08,22,Right,Female,Female,Happy,1.3831654998939484,1.0
P08,22,Right,Female,Female,Happy,1.964448400074616,1.0
P08,22,Right,Female,Male,Angry,1.055023099994287,1.0
P08,22,Right,Female,Female,Happy,0.8176318001933396,1.0
P08,22,Right,Female,Male,Angry,0.6187473000027239,1.0
P08,22,Right,Female,Male,Neutral,1.815441600047052,1.0
P08,22,Right,Female,Female,Angry,1.4438330000266433,0.0
P08,22,Right,Female,Female,Angry,3.4642817999701947,1.0
P08,22,Right,Female,Female,Angry,1.5210690998937937,1.0
P08,22,Right,Female,Male,Angry,1.009060800075531,1.0
P08,22,Right,Female,Male,Happy,1.1306222998537123,1.0
P08,22,Right,Female,Male,Happy,1.066398800117895,1.0
P08,22,Right,Female,Female,Neutral,1.383483499987051,1.0
P08,22,Right,Female,Female,Neutral,0.7870521999429911,1.0
P08,22,Right,Female,Male,Neutral,0.6825470000039786,1.0
P08,22,Right,Female,Male,Angry,0.8892453000880778,1.0
P08,22,Right,Female,Female,Angry,0.958691000007093,1.0
P08,22,Right,Female,Male,Neutral,1.8387893000617623,1.0
P08,22,Right,Female,Male,Neutral,1.7496682999189943,0.0
P08,22,Right,Female,Male,Angry,0.989718799944967,1.0
P08,22,Right,Female,Female,Happy,0.7345232998486608,1.0
P08,22,Right,Female,Female,Angry,1.7804983998648822,1.0
P08,22,Right,Female,Male,Angry,0.745009400183335,1.0
P08,22,Right,Female,Female,Happy,0.6378518999554217,1.0
P08,22,Right,Female,Female,Angry,2.9335997998714447,1.0
P08,22,Right,Female,Male,Angry,6.0723301998805255,1.0
P08,22,Right,Female,Male,Neutral,7.041561899939552,1.0
P08,22,Right,Female,Male,Happy,0.8770270000677556,1.0
P08,22,Right,Female,Male,Neutral,0.856890199938789,1.0
P08,22,Right,Female,Female,Angry,2.3632022000383586,1.0
P08,22,Right,Female,Female,Happy,0.7835375000722706,1.0
P08,22,Right,Female,Male,Neutral,0.8141580999363214,1.0
P08,22,Right,Female,Female,Neutral,0.753424399998039,1.0
P08,22,Right,Female,Female,Angry,0.6264438000507653,1.0
P08,22,Right,Female,Female,Neutral,0.6126192999072373,1.0
P08,22,Right,Female,Male,Neutral,0.6041753999888897,0.0
P08,22,Right,Female,Female,Neutral,0.957692600088194,1.0
P08,22,Right,Female,Female,Happy,0.5029099001549184,1.0
P08,22,Right,Female,Female,Angry,0.489072100026533,1.0
P08,22,Right,Female,Male,Neutral,0.6735415000002831,1.0
P08,22,Right,Female,Female,Happy,0.8264107999857515,1.0
P08,22,Right,Female,Male,Happy,1.401314000133425,1.0
P08,22,Right,Female,Male,Angry,0.5776147998403758,1.0
P08,22,Right,Female,Female,Neutral,0.6528757000342011,1.0
P08,22,Right,Female,Male,Happy,1.4816745999269187,1.0
P08,22,Right,Female,Male,Neutral,1.2359867999330163,0.0
P08,22,Right,Female,Male,Angry,3.3822662997990847,1.0
P08,22,Right,Female,Female,Happy,0.8627098000142723,1.0
P08,22,Right,Female,Female,Neutral,0.628725599963218,1.0
P08,22,Right,Female,Male,Angry,4.357328899903223,0.0
P08,22,Right,Female,Male,Angry,1.4152538001071662,1.0
P08,22,Right,Female,Male,Happy,1.095887300092727,0.0
P08,22,Right,Female,Female,Neutral,2.1899794000200927,1.0
P08,22,Right,Female,Female,Angry,4.443366599967703,1.0
P08,22,Right,Female,Male,Angry,3.777652099961415,1.0
P08,22,Right,Female,Male,Neutral,0.7135185999795794,1.0
P08,22,Right,Female,Male,Happy,0.7437167998868972,1.0
P08,22,Right,Female,Male,Angry,1.218229100108147,1.0
P08,22,Right,Female,Female,Happy,0.7847454000730067,1.0
P08,22,Right,Female,Male,Neutral,5.318427300080657,1.0
P08,22,Right,Female,Female,Angry,0.6782537000253797,1.0
P08,22,Right,Female,Male,Happy,1.622530900174752,1.0
P08,22,Right,Female,Female,Neutral,4.064615500159562,1.0
P08,22,Right,Female,Male,Happy,0.6773715000599623,1.0
P08,22,Right,Female,Female,Happy,2.4827501999679957,1.0
P08,22,Right,Female,Male,Neutral,0.8212040001526475,1.0
P08,22,Right,Female,Male,Angry,2.3530986001715064,1.0
P08,22,Right,Female,Male,Neutral,0.7857594001106918,1.0
P08,22,Right,Female,Male,Neutral,0.9068540001753718,1.0
P08,22,Right,Female,Male,Happy,1.135414300020784,0.0
P08,22,Right,Female,Female,Happy,3.96332379989326,1.0
P08,22,Right,Female,Male,Happy,0.9010846000164748,1.0
P08,22,Right,Female,Female,Neutral,0.726762400008738,1.0
P08,22,Right,Female,Male,Happy,1.869619500124827,1.0
P08,22,Right,Female,Female,Angry,0.7923304999712855,0.0
P08,22,Right,Female,Male,Angry,1.282439700094983,1.0
P08,22,Right,Female,Female,Neutral,0.6358198998495936,1.0
P08,22,Right,Female,Male,Happy,0.7955261999741197,1.0
P08,22,Right,Female,Male,Angry,1.5524599000345916,1.0
P08,22,Right,Female,Female,Angry,0.7635432998649776,1.0
P08,22,Right,Female,Female,Angry,0.9170367000624536,1.0
P08,22,Right,Female,Male,Angry,1.0524253000039607,1.0
P08,22,Right,Female,Female,Angry,0.8133225000929087,1.0
P08,22,Right,Female,Male,Neutral,0.703805899946019,1.0
P08,22,Right,Female,Female,Happy,0.7261861998122185,1.0
P08,22,Right,Female,Male,Angry,2.809494799934328,1.0
P08,22,Right,Female,Female,Happy,0.5987819998990744,1.0
P08,22,Right,Female,Female,Neutral,0.7144619999453425,1.0
P08,22,Right,Female,Male,Happy,0.821306899888441,1.0
P08,22,Right,Female,Male,Happy,0.8115093999076635,1.0
P08,22,Right,Female,Female,Happy,0.7324695000424981,1.0
P08,22,Right,Female,Female,Angry,0.9255434998776764,1.0
P08,22,Right,Female,Female,Happy,0.7443762999027967,1.0
P08,22,Right,Female,Male,Neutral,1.7213622000999749,1.0
P08,22,Right,Female,Male,Happy,0.838923699920997,1.0
P08,22,Right,Female,Male,Happy,0.5591179002076387,1.0
P08,22,Right,Female,Female,Angry,5.2358533998485655,1.0
P08,22,Right,Female,Female,Happy,0.91421419987455,1.0
P08,22,Right,Female,Female,Angry,0.8715093999635428,1.0
P08,22,Right,Female,Male,Angry,0.5727891998831183,1.0
P08,22,Right,Female,Female,Neutral,0.695749299833551,1.0
P08,22,Right,Female,Male,Happy,0.8475976998452097,1.0
P08,22,Right,Female,Female,Neutral,0.7279010000638664,1.0
P08,22,Right,Female,Female,Happy,3.192942199995741,1.0
P08,22,Right,Female,Female,Happy,0.4872315998654812,1.0
P08,22,Right,Female,Female,Neutral,0.444892100058496,1.0
P08,22,Right,Female,Male,Happy,0.5166760999709368,1.0
P08,22,Right,Female,Female,Neutral,5.9520051998551935,1.0
P08,22,Right,Female,Female,Angry,0.5985873001627624,1.0
P08,22,Right,Female,Female,Neutral,0.6385458998847753,1.0
P08,22,Right,Female,Male,Neutral,0.6720251000951976,1.0
P08,22,Right,Female,Female,Neutral,2.301603599917144,1.0
P08,22,Right,Female,Female,Happy,0.7503780999686569,1.0
P08,22,Right,Female,Male,Angry,4.499605600023642,1.0
P08,22,Right,Female,Female,Angry,0.9572241001296788,1.0
P08,22,Right,Female,Male,Happy,0.6402008000295609,0.0
P08,22,Right,Female,Male,Neutral,0.9039280998986214,1.0
P08,22,Right,Female,Male,Neutral,1.1230699000880122,1.0
P08,22,Right,Female,Female,Neutral,0.6160969000775367,1.0
P16,24,Right,Male,Female,Neutral,4.610206600045785,1.0
P16,24,Right,Male,Female,Happy,1.6961615999462083,0.0
P16,24,Right,Male,Female,Happy,0.6994519999716431,1.0
P16,24,Right,Male,Male,Angry,0.5213511000620201,1.0
P16,24,Right,Male,Female,Happy,0.4916489999741316,1.0
P16,24,Right,Male,Male,Angry,0.4418736000079661,1.0
P16,24,Right,Male,Male,Neutral,0.5432035999838263,1.0
P16,24,Right,Male,Female,Angry,1.0163550999714062,0.0
P16,24,Right,Male,Female,Angry,0.6012688000919297,1.0
P16,24,Right,Male,Female,Angry,1.0249888999387622,0.0
P16,24,Right,Male,Male,Angry,0.6771786999888718,1.0
P16,24,Right,Male,Male,Happy,0.8362102000974119,1.0
P16,24,Right,Male,Male,Happy,0.815302399918437,1.0
P16,24,Right,Male,Female,Neutral,0.680439000017941,1.0
P16,24,Right,Male,Female,Neutral,0.6488846999127418,1.0
P16,24,Right,Male,Male,Neutral,0.6884819000260904,1.0
P16,24,Right,Male,Male,Angry,0.5083430999657139,0.0
P16,24,Right,Male,Female,Angry,1.3661362000275403,1.0
P16,24,Right,Male,Male,Neutral,0.9253026000224054,1.0
P16,24,Right,Male,Male,Neutral,2.4599703999701887,0.0
P16,24,Right,Male,Male,Angry,1.1285202999133617,1.0
P16,24,Right,Male,Female,Happy,0.972598999971524,1.0
P16,24,Right,Male,Female,Angry,0.5614726999774575,1.0
P16,24,Right,Male,Male,Angry,0.7757358000380918,1.0
P16,24,Right,Male,Female,Happy,0.8163951999740675,1.0
P16,24,Right,Male,Female,Angry,1.0701564999762925,1.0
P16,24,Right,Male,Male,Angry,1.0182924000546336,0.0
P16,24,Right,Male,Male,Neutral,0.9844700000248848,0.0
P16,24,Right,Male,Male,Happy,0.6104550000745803,1.0
P16,24,Right,Male,Male,Neutral,1.7284985999576747,1.0
P16,24,Right,Male,Female,Angry,0.8245695999357849,1.0
P16,24,Right,Male,Female,Happy,0.8297387999482453,1.0
P16,24,Right,Male,Male,Neutral,0.9054653000785038,1.0
P16,24,Right,Male,Female,Neutral,0.745738000026904,1.0
P16,24,Right,Male,Female,Angry,0.9247671000193805,1.0
P16,24,Right,Male,Female,Neutral,0.713021699921228,1.0
P16,24,Right,Male,Male,Neutral,1.3512795000569895,1.0
P16,24,Right,Male,Female,Neutral,0.6891588000580668,1.0
P16,24,Right,Male,Female,Happy,0.5199015000835061,1.0
P16,24,Right,Male,Female,Angry,0.4196090999757871,1.0
P16,24,Right,Male,Male,Neutral,0.3534336999291554,0.0
P16,24,Right,Male,Female,Happy,1.0069873000029474,1.0
P16,24,Right,Male,Male,Happy,0.9551529999589548,1.0
P16,24,Right,Male,Male,Angry,0.7710649000946432,1.0
P16,24,Right,Male,Female,Neutral,0.707818099996075,1.0
P16,24,Right,Male,Male,Happy,0.977611100068316,1.0
P16,24,Right,Male,Male,Neutral,2.2095052000368014,0.0
P16,24,Right,Male,Male,Angry,1.6282551999902353,1.0
P16,24,Right,Male,Female,Happy,0.8960987000027671,1.0
P16,24,Right,Male,Female,Neutral,1.0501387999393046,1.0
P16,24,Right,Male,Male,Angry,1.4285486000590026,0.0
P16,24,Right,Male,Male,Angry,1.337892399984412,1.0
P16,24,Right,Male,Male,Happy,0.8478709999471903,1.0
P16,24,Right,Male,Female,Neutral,0.6568045999156311,1.0
P16,24,Right,Male,Female,Angry,0.9103084999369456,1.0
P16,24,Right,Male,Male,Angry,0.9856095999712124,1.0
